q_id,web_list
4073,"[1704, 1705, 1752, 1026, 1025]"
4074,"[1704, 1705, 1030, 374, 1032]"
4075,"[1705, 1704, 165, 1769, 938]"
4076,"[618, 7, 1748, 277, 1297]"
4077,"[1704, 1753, 1756, 1125, 361]"
4078,"[1052, 985, 984, 983, 982]"
4079,"[1705, 1704, 1034, 1060, 1033]"
4080,"[1705, 1704, 206, 976, 211]"
4081,"[1705, 1704, 1015, 1264, 1785]"
4082,"[333, 334, 324, 343, 1068]"
4083,"[979, 1488, 1704, 1705, 213]"
4084,"[1705, 1704, 1034, 1040, 1029]"
4085,"[1705, 1704, 1029, 1025, 937]"
4086,"[1704, 1875, 1705, 1172, 441]"
4087,"[1704, 972, 982, 1705, 200]"
4088,"[1672, 920, 919, 163, 935]"
4089,"[1704, 1705, 350, 278, 276]"
4090,"[352, 978, 976, 974, 973]"
4091,"[1705, 1704, 1753, 937, 165]"
4092,"[1704, 1705, 164, 161, 925]"
4093,"[163, 175, 166, 164, 721]"
4094,"[1705, 1704, 1753, 1029, 1040]"
4095,"[213, 979, 976, 969, 985]"
4096,"[1705, 1704, 979, 1488, 211]"
4097,"[1705, 1704, 1761, 1758, 1760]"
4098,"[1752, 334, 367, 851, 1875]"
4099,"[1704, 1705, 937, 1029, 1025]"
4100,"[1753, 937, 928, 165, 1025]"
4101,"[1705, 1704, 1760, 1001, 1761]"
4102,"[1760, 1001, 801, 1015, 1772]"
4103,"[175, 972, 952, 964, 969]"
4104,"[257, 688, 1179, 967, 441]"
4105,"[938, 1753, 928, 161, 165]"
4106,"[24, 411, 28, 7, 25]"
4107,"[972, 911, 915, 976, 971]"
4108,"[1704, 1705, 937, 1753, 1033]"
4109,"[165, 1033, 149, 1705, 1704]"
4110,"[979, 969, 211, 1039, 915]"
4111,"[937, 159, 166, 165, 1025]"
4112,"[1705, 7, 1760, 1704, 1001]"
4113,"[1015, 1756, 1776, 409, 1757]"
4114,"[1705, 1704, 211, 979, 1014]"
4115,"[937, 159, 163, 165, 1025]"
4116,"[1704, 1705, 1064, 1753, 1758]"
4117,"[1488, 1705, 969, 979, 201]"
4118,"[1705, 1704, 211, 979, 915]"
4119,"[1704, 1705, 1753, 1030, 1034]"
4120,"[1705, 1704, 952, 206, 979]"
4121,"[1705, 1704, 1030, 1753, 1752]"
4122,"[1705, 1704, 979, 211, 213]"
4123,"[1705, 1704, 1029, 1042, 1488]"
4124,"[165, 1705, 1704, 1025, 937]"
4125,"[1704, 1705, 1068, 1916, 175]"
4126,"[1704, 1753, 1705, 1026, 990]"
4127,"[1705, 1704, 818, 1147, 1513]"
4128,"[1704, 1705, 1054, 1026, 1304]"
4129,"[165, 164, 1025, 937, 159]"
4130,"[1704, 1705, 1753, 1026, 1029]"
4131,"[1704, 1705, 1030, 1049, 211]"
4132,"[1704, 1705, 1753, 1270, 334]"
4133,"[161, 1672, 165, 923, 163]"
4134,"[1753, 165, 1029, 938, 175]"
4135,"[410, 1202, 165, 1915, 164]"
4136,"[144, 164, 670, 620, 470]"
4137,"[1705, 1704, 1014, 1026, 1297]"
4138,"[1705, 1753, 1704, 165, 1299]"
4139,"[1704, 1705, 1054, 1030, 1042]"
4140,"[1049, 1030, 1037, 1040, 1917]"
4141,"[801, 1015, 47, 11, 1785]"
4142,"[1050, 1001, 972, 408, 952]"
4143,"[1753, 1705, 1704, 1014, 1270]"
4144,"[1748, 618, 868, 1050, 1131]"
4145,"[7, 1705, 1704, 1001, 128]"
4146,"[1753, 1029, 1030, 1705, 1704]"
4147,"[1705, 1704, 1054, 1649, 1026]"
4148,"[1705, 1704, 1014, 165, 1916]"
4149,"[165, 1748, 1001, 97, 868]"
4150,"[1705, 1704, 692, 902, 79]"
4151,"[1705, 1704, 938, 1026, 165]"
4152,"[1672, 165, 1299, 1025, 937]"
4153,"[165, 1753, 1025, 937, 159]"
4154,"[1705, 1704, 1001, 1224, 1513]"
4155,"[7, 1054, 28, 25, 1001]"
4156,"[1705, 1704, 1026, 164, 1054]"
4157,"[1753, 1032, 938, 165, 1030]"
4158,"[1777, 1765, 757, 1776, 1757]"
4159,"[1704, 1705, 1030, 1054, 1026]"
4160,"[1042, 1054, 1030, 1045, 1148]"
4161,"[29, 1015, 1570, 1762, 1758]"
4162,"[1704, 1705, 1093, 1054, 1147]"
4163,"[1704, 1705, 919, 1032, 1760]"
4164,"[165, 1916, 410, 1202, 1915]"
4165,"[1704, 1705, 1026, 1054, 361]"
4166,"[1068, 1705, 1704, 334, 1125]"
4167,"[1029, 1026, 979, 1014, 303]"
4168,"[1136, 395, 1055, 326, 377]"
4169,"[1704, 1705, 1773, 334, 1753]"
4170,"[108, 1704, 1705, 1915, 1488]"
4171,"[1705, 1704, 1014, 349, 979]"
4172,"[1026, 1704, 1705, 1753, 1154]"
4173,"[1134, 440, 1705, 1704, 47]"
4174,"[1705, 1704, 1758, 1762, 1513]"
4175,"[1704, 1705, 979, 1154, 1042]"
4176,"[1705, 1704, 801, 11, 442]"
4177,"[1705, 1704, 1014, 1154, 721]"
4178,"[937, 163, 165, 1025, 159]"
4179,"[440, 285, 1134, 1131, 1058]"
4180,"[1705, 1704, 349, 1756, 153]"
4181,"[1026, 1651, 1014, 1705, 1042]"
4182,"[1026, 1014, 1045, 1651, 1054]"
4183,"[1705, 1704, 979, 1753, 163]"
4184,"[1026, 1014, 1154, 1043, 1753]"
4185,"[1705, 1704, 1014, 175, 1592]"
4186,"[1705, 1704, 1299, 361, 175]"
4187,"[1704, 1705, 1753, 1822, 1304]"
4188,"[1026, 1704, 1753, 1014, 1705]"
4189,"[1030, 1915, 1752, 1495, 901]"
4190,"[1915, 1924, 1043, 175, 692]"
4191,"[1753, 163, 165, 1029, 175]"
4192,"[1705, 1704, 361, 1026, 441]"
4193,"[1704, 1705, 1753, 1026, 1054]"
4194,"[1915, 1916, 1042, 410, 1202]"
4195,"[1705, 1704, 1929, 1592, 1590]"
4196,"[165, 175, 163, 1040, 421]"
4197,"[1705, 1704, 361, 322, 1156]"
4198,"[1014, 1704, 165, 175, 1705]"
4199,"[979, 153, 1006, 258, 997]"
4200,"[1705, 1704, 1916, 1202, 410]"
4201,"[334, 108, 1704, 1705, 1756]"
4202,"[1705, 1704, 979, 1753, 163]"
4203,"[1753, 1029, 1040, 1034, 1705]"
4204,"[1029, 1753, 1040, 163, 165]"
4205,"[1029, 164, 1014, 1299, 1026]"
4206,"[1705, 1704, 1753, 1754, 1578]"
4207,"[361, 1704, 1705, 692, 395]"
4208,"[1705, 1704, 979, 271, 1014]"
4209,"[1753, 175, 1029, 935, 1025]"
4210,"[1704, 1705, 1125, 334, 165]"
4211,"[1049, 1055, 222, 219, 997]"
4212,"[1704, 1705, 1299, 1815, 1837]"
4213,"[1753, 1029, 165, 1041, 928]"
4214,"[213, 170, 925, 969, 1672]"
4215,"[1753, 163, 928, 165, 161]"
4216,"[411, 1750, 1264, 1704, 1705]"
4217,"[1055, 1049, 222, 1047, 737]"
4218,"[1704, 1705, 1915, 1821, 1495]"
4219,"[923, 161, 1672, 925, 1048]"
4220,"[1030, 1054, 1045, 211, 1055]"
4221,"[1753, 928, 165, 1029, 163]"
4222,"[1025, 937, 159, 1705, 1704]"
4223,"[222, 995, 1048, 1049, 1672]"
4224,"[1049, 1055, 222, 737, 255]"
4225,"[223, 251, 222, 408, 1686]"
4226,"[211, 1039, 976, 978, 198]"
4227,"[222, 1047, 1048, 925, 923]"
4228,"[1753, 222, 928, 925, 1048]"
4229,"[1049, 1055, 222, 728, 1672]"
4230,"[1049, 1055, 222, 1205, 271]"
4231,"[1705, 1704, 1030, 211, 724]"
4232,"[1753, 1049, 222, 1047, 1705]"
4233,"[1705, 1704, 1862, 1858, 1859]"
4234,"[211, 165, 1753, 911, 985]"
4235,"[1299, 222, 1810, 1706, 1014]"
4236,"[265, 1054, 255, 166, 223]"
4237,"[1049, 222, 1047, 1037, 1014]"
4238,"[1011, 222, 999, 728, 255]"
4239,"[251, 960, 734, 985, 954]"
4240,"[1753, 928, 163, 165, 1029]"
4241,"[222, 255, 1014, 1055, 1672]"
4242,"[259, 1753, 1053, 365, 131]"
4243,"[222, 1047, 1055, 1049, 1085]"
4244,"[1704, 1705, 1052, 1756, 303]"
4245,"[149, 1705, 1704, 979, 1055]"
4246,"[7, 411, 567, 575, 568]"
4247,"[1049, 1055, 222, 737, 1205]"
4248,"[1049, 222, 1055, 737, 728]"
4249,"[1753, 222, 728, 153, 1047]"
4250,"[1049, 222, 1047, 1055, 255]"
4251,"[979, 211, 985, 984, 983]"
4252,"[1705, 1704, 1154, 255, 1049]"
4253,"[165, 211, 979, 1672, 952]"
4254,"[1753, 1047, 222, 939, 1026]"
4255,"[1916, 1030, 1054, 1297, 1029]"
4256,"[1704, 1705, 670, 620, 470]"
4257,"[1753, 165, 1025, 937, 159]"
4258,"[1026, 1054, 1052, 1042, 1049]"
4259,"[1705, 1704, 380, 1052, 1029]"
4260,"[1705, 1704, 362, 303, 567]"
4261,"[1753, 1202, 719, 1053, 1651]"
4262,"[1753, 1054, 164, 928, 1049]"
4263,"[1704, 1054, 1052, 1030, 1049]"
4264,"[1049, 1045, 1055, 1030, 1753]"
4265,"[1029, 1704, 1705, 1753, 1026]"
4266,"[1753, 1049, 164, 928, 165]"
4267,"[211, 985, 984, 983, 982]"
4268,"[1704, 1705, 1915, 374, 902]"
4269,"[1649, 1029, 1651, 1045, 728]"
4270,"[1704, 1054, 1037, 1030, 620]"
4271,"[1704, 1030, 1705, 1054, 620]"
4272,"[1026, 1705, 1704, 1054, 1753]"
4273,"[1704, 1054, 1037, 620, 470]"
4274,"[1053, 728, 1649, 738, 1704]"
4275,"[1704, 1705, 1077, 1649, 408]"
4276,"[1704, 1705, 1054, 380, 1488]"
4277,"[1915, 979, 408, 1488, 1029]"
4278,"[1704, 1705, 1026, 1052, 1042]"
4279,"[1054, 1029, 1055, 1649, 1149]"
4280,"[985, 984, 983, 982, 981]"
4281,"[166, 211, 1705, 1704, 164]"
4282,"[1753, 1776, 1757, 1053, 1651]"
4283,"[1053, 1049, 1047, 737, 222]"
4284,"[1049, 737, 1052, 719, 670]"
4285,"[1705, 1704, 1052, 1045, 1030]"
4286,"[1049, 1054, 1648, 153, 1149]"
4287,"[1704, 1705, 1810, 1776, 1757]"
4288,"[728, 1052, 1053, 620, 470]"
4289,"[1649, 1049, 286, 1055, 1054]"
4290,"[1753, 211, 175, 1672, 1029]"
4291,"[1704, 1705, 1052, 1026, 1049]"
4292,"[1753, 1915, 937, 159, 211]"
4293,"[1753, 1053, 719, 1648, 286]"
4294,"[1704, 1052, 1705, 620, 470]"
4295,"[1026, 1154, 1054, 1704, 1705]"
4296,"[1053, 213, 1649, 1776, 1757]"
4297,"[1705, 1704, 1029, 1026, 1753]"
4298,"[213, 1053, 982, 1753, 1054]"
4299,"[7, 277, 618, 836, 1806]"
4300,"[175, 165, 164, 1160, 1672]"
4301,"[1704, 1705, 1758, 1762, 1121]"
4302,"[1522, 1662, 324, 783, 688]"
4303,"[279, 277, 274, 275, 281]"
4304,"[1705, 1112, 1704, 454, 291]"
4305,"[334, 380, 692, 1129, 688]"
4306,"[289, 164, 159, 1025, 937]"
4307,"[1705, 1704, 97, 96, 98]"
4308,"[706, 673, 938, 1705, 1704]"
4309,"[1916, 1066, 1030, 1202, 410]"
4310,"[440, 836, 81, 583, 1190]"
4311,"[339, 673, 701, 1705, 1704]"
4312,"[1297, 1916, 408, 1125, 279]"
4313,"[274, 279, 83, 1752, 1776]"
4314,"[175, 938, 164, 455, 862]"
4315,"[1705, 1704, 387, 1113, 1147]"
4316,"[440, 1704, 1881, 1123, 1705]"
4317,"[1916, 1297, 279, 1030, 1567]"
4318,"[1704, 258, 673, 1705, 324]"
4319,"[1037, 1017, 357, 289, 1040]"
4320,"[1066, 1068, 1916, 1705, 1704]"
4321,"[440, 1173, 1058, 277, 1057]"
4322,"[344, 868, 7, 1067, 1567]"
4323,"[674, 706, 673, 675, 676]"
4324,"[1085, 7, 1094, 388, 1116]"
4325,"[1756, 334, 1705, 1704, 1753]"
4326,"[272, 274, 1704, 278, 187]"
4327,"[1297, 1037, 1040, 219, 461]"
4328,"[1030, 1049, 1026, 1043, 737]"
4329,"[440, 1057, 1760, 1187, 1509]"
4330,"[1705, 1704, 335, 291, 1070]"
4331,"[1916, 1066, 1030, 1704, 1037]"
4332,"[272, 276, 275, 277, 274]"
4333,"[440, 7, 1190, 1067, 688]"
4334,"[1705, 1704, 1304, 938, 706]"
4335,"[1068, 1040, 1029, 1070, 258]"
4336,"[1705, 1704, 1609, 1257, 1870]"
4337,"[836, 1116, 344, 81, 1147]"
4338,"[1705, 1704, 583, 1881, 1477]"
4339,"[97, 1672, 938, 1043, 96]"
4340,"[440, 1704, 1273, 447, 1881]"
4341,"[1130, 1056, 996, 250, 992]"
4342,"[440, 1134, 1705, 1704, 413]"
4343,"[1068, 324, 292, 335, 1724]"
4344,"[440, 277, 836, 1176, 1067]"
4345,"[1704, 1705, 1753, 925, 1810]"
4346,"[1001, 1068, 1297, 341, 868]"
4347,"[1705, 1704, 281, 1752, 1264]"
4348,"[1756, 669, 335, 290, 706]"
4349,"[818, 1705, 1704, 1828, 1833]"
4350,"[290, 1064, 97, 1748, 1028]"
4351,"[290, 1028, 1907, 341, 1145]"
4352,"[290, 1064, 1704, 1705, 279]"
4353,"[281, 1142, 1705, 1704, 658]"
4354,"[277, 11, 290, 272, 313]"
4355,"[921, 925, 98, 165, 1025]"
4356,"[7, 868, 277, 275, 1297]"
4357,"[1118, 1073, 866, 1028, 97]"
4358,"[1752, 1706, 1810, 1776, 1757]"
4359,"[98, 97, 164, 1672, 165]"
4360,"[296, 1097, 1103, 658, 281]"
4361,"[29, 1015, 7, 1762, 1758]"
4362,"[1015, 836, 277, 1758, 1116]"
4363,"[773, 1704, 1705, 341, 1068]"
4364,"[277, 1705, 272, 801, 1704]"
4365,"[277, 279, 1297, 1116, 575]"
4366,"[98, 97, 96, 1752, 165]"
4367,"[1910, 291, 1070, 1066, 1705]"
4368,"[1705, 1704, 290, 277, 272]"
4369,"[1837, 1833, 1828, 1815, 1116]"
4370,"[279, 274, 277, 281, 275]"
4371,"[1704, 1705, 1147, 1762, 1758]"
4372,"[818, 1705, 1704, 1264, 1265]"
4373,"[98, 1746, 170, 420, 937]"
4374,"[1752, 1776, 1757, 83, 1091]"
4375,"[97, 96, 420, 1028, 289]"
4376,"[1705, 1704, 1064, 1910, 455]"
4377,"[285, 1760, 7, 1085, 1758]"
4378,"[1705, 1704, 1068, 291, 1662]"
4379,"[296, 281, 1097, 1705, 1704]"
4380,"[281, 290, 275, 272, 658]"
4381,"[272, 638, 440, 290, 275]"
4382,"[1705, 1704, 1752, 1760, 1761]"
4383,"[277, 272, 279, 1297, 1176]"
4384,"[1704, 1705, 1752, 1167, 1064]"
4385,"[333, 334, 1135, 1128, 343]"
4386,"[377, 1705, 341, 333, 707]"
4387,"[1057, 618, 313, 277, 1297]"
4388,"[836, 1015, 7, 29, 575]"
4389,"[314, 313, 1747, 863, 865]"
4390,"[1704, 1705, 314, 313, 1752]"
4391,"[313, 314, 1115, 863, 865]"
4392,"[314, 313, 1028, 1925, 922]"
4393,"[335, 1740, 711, 863, 356]"
4394,"[361, 284, 1021, 1705, 1704]"
4395,"[313, 314, 1115, 1925, 1073]"
4396,"[313, 314, 801, 865, 899]"
4397,"[780, 1740, 801, 1001, 1738]"
4398,"[314, 865, 863, 1747, 780]"
4399,"[1705, 1704, 1753, 361, 1297]"
4400,"[313, 314, 1028, 1073, 290]"
4401,"[1115, 313, 1028, 314, 1925]"
4402,"[780, 1162, 1738, 1733, 1740]"
4403,"[801, 314, 11, 313, 700]"
4404,"[865, 1747, 98, 637, 780]"
4405,"[314, 313, 1747, 863, 865]"
4406,"[314, 313, 863, 865, 1747]"
4407,"[313, 314, 1073, 290, 865]"
4408,"[1795, 1925, 1705, 1770, 762]"
4409,"[314, 313, 863, 780, 1747]"
4410,"[32, 25, 7, 1015, 314]"
4411,"[313, 290, 314, 1028, 335]"
4412,"[1752, 1776, 1757, 1761, 1760]"
4413,"[313, 314, 863, 865, 780]"
4414,"[313, 314, 865, 863, 1747]"
4415,"[361, 377, 1048, 108, 388]"
4416,"[313, 314, 899, 865, 1747]"
4417,"[314, 863, 801, 865, 313]"
4418,"[313, 314, 1115, 865, 863]"
4419,"[313, 314, 863, 354, 1693]"
4420,"[313, 314, 1028, 290, 1925]"
4421,"[290, 1028, 313, 1073, 1925]"
4422,"[313, 314, 863, 865, 801]"
4423,"[780, 863, 392, 1740, 781]"
4424,"[314, 313, 863, 865, 780]"
4425,"[313, 1115, 314, 1028, 1925]"
4426,"[313, 1028, 1115, 314, 1925]"
4427,"[313, 314, 1028, 1115, 290]"
4428,"[392, 780, 1164, 1161, 317]"
4429,"[313, 314, 865, 1925, 1028]"
4430,"[1705, 1704, 1570, 1015, 1752]"
4431,"[454, 1704, 441, 1907, 862]"
4432,"[1907, 688, 1068, 257, 108]"
4433,"[1704, 1705, 1067, 1774, 1567]"
4434,"[1704, 454, 1705, 455, 1922]"
4435,"[1705, 1704, 291, 1907, 1761]"
4436,"[1705, 1704, 454, 1907, 455]"
4437,"[1704, 1705, 1907, 454, 1758]"
4438,"[1704, 1705, 455, 1760, 1758]"
4439,"[1705, 1704, 1030, 291, 1040]"
4440,"[1704, 1705, 1071, 454, 455]"
4441,"[1704, 1705, 1760, 1761, 1762]"
4442,"[1704, 1705, 454, 455, 1907]"
4443,"[1066, 1705, 1704, 1915, 1907]"
4444,"[1704, 1705, 1071, 454, 291]"
4445,"[1704, 1705, 1721, 372, 441]"
4446,"[1704, 1705, 888, 1762, 1760]"
4447,"[1705, 1704, 1758, 1907, 1762]"
4448,"[1721, 1067, 1705, 1704, 379]"
4449,"[1705, 1704, 1758, 1760, 1761]"
4450,"[1705, 1704, 1040, 1907, 1202]"
4451,"[1705, 1704, 454, 455, 1758]"
4452,"[1704, 1705, 1567, 1896, 16]"
4453,"[1705, 1704, 454, 455, 441]"
4454,"[454, 1190, 1567, 16, 1063]"
4455,"[1705, 1704, 1762, 441, 862]"
4456,"[1704, 1705, 1910, 1627, 1922]"
4457,"[1704, 1705, 454, 455, 1758]"
4458,"[1705, 1704, 390, 1907, 454]"
4459,"[1705, 1704, 454, 1071, 1113]"
4460,"[1704, 1705, 1071, 1762, 1758]"
4461,"[1721, 1907, 390, 454, 1187]"
4462,"[1705, 1704, 836, 1758, 1762]"
4463,"[1704, 1705, 1758, 1760, 1761]"
4464,"[1705, 1704, 1758, 1762, 1907]"
4465,"[1704, 1705, 1910, 1758, 1774]"
4466,"[1704, 1705, 454, 455, 114]"
4467,"[1705, 1704, 1758, 1762, 1721]"
4468,"[1705, 1704, 454, 455, 102]"
4469,"[1705, 1704, 1907, 1758, 16]"
4470,"[1910, 1704, 1705, 1066, 1907]"
4471,"[454, 455, 1627, 1527, 409]"
4472,"[1705, 1704, 1760, 1567, 1772]"
4473,"[1704, 1705, 454, 441, 1761]"
4474,"[1704, 1705, 1157, 372, 454]"
4475,"[1704, 1705, 1761, 1760, 1025]"
4476,"[1704, 1705, 1092, 1800, 1803]"
4477,"[1704, 1705, 1762, 1907, 698]"
4478,"[1705, 1704, 1762, 1907, 1758]"
4479,"[1705, 1704, 692, 1145, 706]"
4480,"[1705, 1704, 1761, 1760, 1773]"
4481,"[334, 374, 377, 1704, 1705]"
4482,"[1704, 1705, 1071, 1721, 1567]"
4483,"[1705, 1704, 1795, 1627, 1567]"
4484,"[1705, 1704, 163, 165, 175]"
4485,"[101, 1705, 1704, 1771, 1627]"
4486,"[1015, 1758, 1570, 1785, 1762]"
4487,"[1705, 1704, 374, 1135, 1790]"
4488,"[1704, 1705, 1758, 363, 699]"
4489,"[1705, 1704, 1769, 1775, 1795]"
4490,"[1705, 1704, 1713, 1063, 1567]"
4491,"[688, 1035, 1567, 1627, 1063]"
4492,"[1131, 1127, 334, 440, 779]"
4493,"[1705, 1704, 175, 1627, 165]"
4494,"[1040, 1616, 1033, 1907, 1066]"
4495,"[1704, 1705, 98, 89, 409]"
4496,"[1705, 1704, 1907, 1137, 257]"
4497,"[1760, 1015, 1761, 97, 1063]"
4498,"[1704, 1705, 1907, 1775, 163]"
4499,"[163, 1795, 1025, 937, 159]"
4500,"[344, 1705, 1704, 1297, 1779]"
4501,"[374, 1705, 1704, 699, 1137]"
4502,"[1758, 1705, 1704, 1762, 1774]"
4503,"[1704, 1705, 1760, 1773, 1761]"
4504,"[1705, 1704, 1264, 1883, 1806]"
4505,"[919, 928, 913, 1042, 925]"
4506,"[1705, 1704, 1774, 1896, 1567]"
4507,"[1749, 1768, 1775, 1672, 789]"
4508,"[904, 1705, 1674, 762, 1155]"
4509,"[1704, 1705, 1557, 92, 1137]"
4510,"[1705, 1704, 1522, 1064, 1567]"
4511,"[1705, 1704, 1795, 163, 159]"
4512,"[1030, 1705, 1704, 1907, 901]"
4513,"[1705, 1704, 1721, 1907, 374]"
4514,"[165, 1795, 1705, 1704, 1030]"
4515,"[374, 395, 1704, 108, 1155]"
4516,"[1567, 1045, 1044, 1043, 1042]"
4517,"[1033, 937, 1907, 1035, 363]"
4518,"[1704, 1705, 1762, 1795, 698]"
4519,"[7, 567, 574, 575, 568]"
4520,"[1705, 1704, 362, 369, 368]"
4521,"[7, 1015, 618, 332, 28]"
4522,"[7, 1015, 1134, 336, 1679]"
4523,"[618, 1050, 603, 1123, 18]"
4524,"[7, 285, 269, 349, 804]"
4525,"[7, 28, 285, 277, 567]"
4526,"[1810, 1706, 1811, 1812, 398]"
4527,"[1721, 618, 1915, 361, 7]"
4528,"[1705, 1704, 97, 359, 356]"
4529,"[7, 332, 1057, 1806, 1883]"
4530,"[804, 7, 29, 1022, 20]"
4531,"[1760, 1015, 7, 1761, 28]"
4532,"[1039, 277, 1172, 7, 269]"
4533,"[1706, 1811, 1810, 1812, 1704]"
4534,"[1015, 818, 1721, 7, 1756]"
4535,"[7, 1015, 1760, 1761, 1762]"
4536,"[1134, 1145, 1113, 862, 454]"
4537,"[440, 344, 1274, 1068, 1113]"
4538,"[1705, 1704, 1753, 1163, 359]"
4539,"[1039, 285, 7, 999, 190]"
4540,"[440, 344, 836, 1067, 1063]"
4541,"[7, 28, 29, 804, 32]"
4542,"[1297, 7, 277, 1001, 18]"
4543,"[1050, 967, 1039, 969, 1705]"
4544,"[285, 388, 1103, 278, 7]"
4545,"[7, 285, 567, 575, 562]"
4546,"[7, 1015, 128, 24, 564]"
4547,"[7, 618, 277, 1748, 575]"
4548,"[1705, 1704, 1264, 1015, 575]"
4549,"[7, 377, 1721, 361, 999]"
4550,"[7, 11, 564, 562, 563]"
4551,"[285, 806, 28, 7, 377]"
4552,"[1704, 1705, 1760, 1761, 1762]"
4553,"[277, 1022, 20, 274, 285]"
4554,"[1065, 762, 1131, 1055, 1037]"
4555,"[1705, 1704, 1746, 440, 126]"
4556,"[1280, 1039, 1792, 1788, 1787]"
4557,"[277, 32, 1113, 7, 332]"
4558,"[7, 24, 28, 25, 29]"
4559,"[1788, 1015, 7, 1039, 24]"
4560,"[1161, 1023, 388, 1121, 393]"
4561,"[277, 279, 7, 633, 190]"
4562,"[1705, 1704, 801, 1022, 368]"
4563,"[1704, 1705, 1762, 1758, 1275]"
4564,"[344, 1147, 1067, 346, 342]"
4565,"[1704, 1705, 361, 1301, 395]"
4566,"[1705, 1704, 1071, 1748, 868]"
4567,"[1704, 1705, 1277, 1513, 1067]"
4568,"[1705, 1704, 108, 1077, 1915]"
4569,"[1704, 1705, 1758, 321, 1762]"
4570,"[1705, 1704, 1064, 1067, 1066]"
4571,"[265, 219, 1008, 1075, 993]"
4572,"[1704, 1705, 1752, 1041, 1037]"
4573,"[438, 1704, 435, 699, 1705]"
4574,"[1029, 1054, 1034, 1026, 395]"
4575,"[108, 1915, 97, 341, 1721]"
4576,"[1297, 102, 97, 1567, 575]"
4577,"[149, 918, 1041, 911, 1049]"
4578,"[1705, 1704, 992, 1915, 1077]"
4579,"[1705, 1704, 440, 409, 220]"
4580,"[440, 836, 81, 1705, 1704]"
4581,"[1705, 1704, 291, 1526, 1064]"
4582,"[1705, 1704, 1066, 1915, 1041]"
4583,"[1705, 1915, 1066, 1704, 1277]"
4584,"[1705, 1704, 1274, 1513, 1772]"
4585,"[1705, 1704, 108, 1721, 1915]"
4586,"[1705, 1704, 440, 1173, 1067]"
4587,"[1071, 1705, 1704, 440, 811]"
4588,"[1753, 937, 159, 1915, 1025]"
4589,"[1916, 1753, 1915, 1068, 1041]"
4590,"[1705, 1704, 1066, 1915, 1041]"
4591,"[1570, 1877, 1015, 1785, 1705]"
4592,"[1704, 1705, 1753, 789, 774]"
4593,"[1704, 1705, 1795, 1147, 1721]"
4594,"[1705, 1704, 1066, 1915, 1870]"
4595,"[1029, 1916, 374, 1125, 1704]"
4596,"[1705, 1704, 1768, 289, 1775]"
4597,"[1705, 1704, 1627, 1527, 1526]"
4598,"[440, 277, 7, 836, 1067]"
4599,"[1705, 1704, 1758, 1762, 1760]"
4600,"[1705, 1704, 1066, 1916, 1179]"
4601,"[1131, 1704, 1705, 1029, 1076]"
4602,"[1705, 1704, 164, 937, 1915]"
4603,"[1030, 1915, 1916, 1066, 1649]"
4604,"[1066, 1705, 1704, 1916, 1064]"
4605,"[1063, 567, 562, 1067, 575]"
4606,"[1705, 1704, 1762, 409, 1896]"
4607,"[1705, 1704, 1817, 1816, 1815]"
4608,"[1108, 1099, 1087, 1086, 1106]"
4609,"[1077, 1269, 1637, 1086, 1675]"
4610,"[1704, 1705, 79, 1916, 1300]"
4611,"[1076, 1150, 1087, 1106, 435]"
4612,"[1704, 1705, 1789, 1096, 1086]"
4613,"[1705, 1704, 1068, 1277, 1760]"
4614,"[433, 1087, 1108, 1285, 1111]"
4615,"[1705, 1704, 1928, 1106, 79]"
4616,"[1086, 1106, 1087, 1786, 1788]"
4617,"[1705, 1704, 1076, 1257, 79]"
4618,"[1099, 1108, 1088, 1111, 1087]"
4619,"[1704, 1705, 79, 1077, 902]"
4620,"[1705, 1704, 402, 1875, 1750]"
4621,"[1565, 440, 1704, 1705, 311]"
4622,"[1076, 1106, 1086, 1108, 1096]"
4623,"[1705, 1076, 1704, 902, 1077]"
4624,"[1705, 1704, 1077, 1076, 1752]"
4625,"[1269, 1104, 1086, 294, 396]"
4626,"[1285, 1076, 902, 431, 1096]"
4627,"[1704, 1705, 481, 1810, 1706]"
4628,"[1076, 1096, 1111, 1108, 1087]"
4629,"[1066, 1068, 752, 1032, 1713]"
4630,"[1068, 1277, 374, 98, 1557]"
4631,"[1087, 1109, 1099, 1108, 1096]"
4632,"[902, 1076, 1705, 403, 1299]"
4633,"[1067, 1068, 339, 1705, 1704]"
4634,"[1704, 1705, 1752, 1766, 1777]"
4635,"[1705, 1704, 902, 1076, 1077]"
4636,"[1111, 1086, 1109, 1108, 1928]"
4637,"[1091, 303, 295, 1067, 562]"
4638,"[1099, 1108, 1109, 1096, 1090]"
4639,"[1103, 1090, 442, 722, 1705]"
4640,"[1705, 1704, 692, 334, 1050]"
4641,"[1068, 1066, 335, 1915, 692]"
4642,"[1705, 1704, 1300, 1495, 1253]"
4643,"[1108, 1099, 1096, 1083, 1088]"
4644,"[1068, 773, 97, 1704, 102]"
4645,"[1705, 1704, 762, 1674, 904]"
4646,"[1103, 1092, 1099, 404, 1297]"
4647,"[1704, 1705, 440, 1100, 1786]"
4648,"[1704, 1705, 1106, 1831, 1870]"
4649,"[437, 1103, 404, 1791, 402]"
4650,"[1705, 1704, 1077, 1286, 1770]"
4651,"[291, 1068, 440, 1910, 439]"
4652,"[7, 1169, 1297, 83, 28]"
